open_time;close;status;close_shift_1;diff_shift_1;close_shift_2;diff_shift_2;close_shift_3;diff_shift_3;close_shift_4;diff_shift_4;close_shift_5;diff_shift_5;close_shift_6;diff_shift_6
2018-01-17 22:00:00;10650.48;SOBE_2.0;10988.79;3.18;11150.0;4.69;11380.01;6.85;11547.0;8.42;10955.45;2.86;10766.99;1.09
2018-01-17 23:00:00;10988.79;CAI_2.0;11150.0;1.47;11380.01;3.56;11547.0;5.08;10955.45;-0.3;10766.99;-2.02;10800.97;-1.71
2018-01-18 00:00:00;11150.0;CAI_2.0;11380.01;2.06;11547.0;3.56;10955.45;-1.74;10766.99;-3.44;10800.97;-3.13;11020.0;-1.17
2018-01-18 01:00:00;11380.01;CAI_2.0;11547.0;1.47;10955.45;-3.73;10766.99;-5.39;10800.97;-5.09;11020.0;-3.16;10472.97;-7.97
2018-01-18 02:00:00;11547.0;CAI_2.0;10955.45;-5.12;10766.99;-6.76;10800.97;-6.46;11020.0;-4.56;10472.97;-9.3;10690.0;-7.42
2018-01-18 03:00:00;10955.45;CAI_2.0;10766.99;-1.72;10800.97;-1.41;11020.0;0.59;10472.97;-4.4;10690.0;-2.42;11050.24;0.87
2018-01-18 04:00:00;10766.99;CAI_2.0;10800.97;0.32;11020.0;2.35;10472.97;-2.73;10690.0;-0.72;11050.24;2.63;11219.98;4.21
2018-01-18 05:00:00;10800.97;CAI_2.0;11020.0;2.03;10472.97;-3.04;10690.0;-1.03;11050.24;2.31;11219.98;3.88;11413.78;5.67
2018-01-18 06:00:00;11020.0;CAI_2.0;10472.97;-4.96;10690.0;-2.99;11050.24;0.27;11219.98;1.81;11413.78;3.57;11414.99;3.58
2018-01-18 07:00:00;10472.97;SOBE_2.0;10690.0;2.07;11050.24;5.51;11219.98;7.13;11413.78;8.98;11414.99;8.99;11380.0;8.66
2018-01-18 08:00:00;10690.0;SOBE_2.0;11050.24;3.37;11219.98;4.96;11413.78;6.77;11414.99;6.78;11380.0;6.45;11665.14;9.12
2018-01-18 09:00:00;11050.24;SOBE_2.0;11219.98;1.54;11413.78;3.29;11414.99;3.3;11380.0;2.98;11665.14;5.56;11700.0;5.88
2018-01-18 10:00:00;11219.98;SOBE_2.0;11413.78;1.73;11414.99;1.74;11380.0;1.43;11665.14;3.97;11700.0;4.28;11273.98;0.48
2018-01-18 11:00:00;11413.78;CAI_2.0;11414.99;0.01;11380.0;-0.3;11665.14;2.2;11700.0;2.51;11273.98;-1.22;10910.33;-4.41
2018-01-18 12:00:00;11414.99;CAI_2.0;11380.0;-0.31;11665.14;2.19;11700.0;2.5;11273.98;-1.24;10910.33;-4.42;11465.0;0.44
2018-01-18 13:00:00;11380.0;CAI_2.0;11665.14;2.51;11700.0;2.81;11273.98;-0.93;10910.33;-4.13;11465.0;0.75;11541.94;1.42
2018-01-18 14:00:00;11665.14;CAI_2.0;11700.0;0.3;11273.98;-3.35;10910.33;-6.47;11465.0;-1.72;11541.94;-1.06;11510.34;-1.33
2018-01-18 15:00:00;11700.0;CAI_2.0;11273.98;-3.64;10910.33;-6.75;11465.0;-2.01;11541.94;-1.35;11510.34;-1.62;11324.99;-3.21
2018-01-18 16:00:00;11273.98;CAI_2.0;10910.33;-3.23;11465.0;1.69;11541.94;2.38;11510.34;2.1;11324.99;0.45;10964.0;-2.75
2018-01-18 17:00:00;10910.33;SOBE_2.0;11465.0;5.08;11541.94;5.79;11510.34;5.5;11324.99;3.8;10964.0;0.49;10961.97;0.47
2018-01-18 18:00:00;11465.0;CAI_2.0;11541.94;0.67;11510.34;0.4;11324.99;-1.22;10964.0;-4.37;10961.97;-4.39;11280.06;-1.61
2018-01-18 19:00:00;11541.94;CAI_2.0;11510.34;-0.27;11324.99;-1.88;10964.0;-5.01;10961.97;-5.02;11280.06;-2.27;11186.05;-3.08
2018-01-18 20:00:00;11510.34;CAI_2.0;11324.99;-1.61;10964.0;-4.75;10961.97;-4.76;11280.06;-2.0;11186.05;-2.82;10575.14;-8.12
2018-01-18 21:00:00;11324.99;CAI_2.0;10964.0;-3.19;10961.97;-3.21;11280.06;-0.4;11186.05;-1.23;10575.14;-6.62;10830.52;-4.37
2018-01-18 22:00:00;10964.0;CAI_2.0;10961.97;-0.02;11280.06;2.88;11186.05;2.03;10575.14;-3.55;10830.52;-1.22;10979.77;0.14
2018-01-18 23:00:00;10961.97;CAI_2.0;11280.06;2.9;11186.05;2.04;10575.14;-3.53;10830.52;-1.2;10979.77;0.16;11120.04;1.44
2018-01-19 00:00:00;11280.06;CAI_2.0;11186.05;-0.83;10575.14;-6.25;10830.52;-3.99;10979.77;-2.66;11120.04;-1.42;11196.0;-0.75
2018-01-19 01:00:00;11186.05;CAI_2.0;10575.14;-5.46;10830.52;-3.18;10979.77;-1.84;11120.04;-0.59;11196.0;0.09;11069.72;-1.04
2018-01-19 02:00:00;10575.14;SOBE_2.0;10830.52;2.41;10979.77;3.83;11120.04;5.15;11196.0;5.87;11069.72;4.68;11355.06;7.38
2018-01-19 03:00:00;10830.52;SOBE_2.0;10979.77;1.38;11120.04;2.67;11196.0;3.37;11069.72;2.21;11355.06;4.84;11292.75;4.27
2018-01-19 04:00:00;10979.77;SOBE_2.0;11120.04;1.28;11196.0;1.97;11069.72;0.82;11355.06;3.42;11292.75;2.85;11570.0;5.38
2018-01-19 05:00:00;11120.04;SOBE_2.0;11196.0;0.68;11069.72;-0.45;11355.06;2.11;11292.75;1.55;11570.0;4.05;11530.22;3.69
2018-01-19 06:00:00;11196.0;SOBE_2.0;11069.72;-1.13;11355.06;1.42;11292.75;0.86;11570.0;3.34;11530.22;2.99;11660.2;4.15
2018-01-19 07:00:00;11069.72;SOBE_2.0;11355.06;2.58;11292.75;2.01;11570.0;4.52;11530.22;4.16;11660.2;5.33;11570.0;4.52
2018-01-19 08:00:00;11355.06;SOBE_2.0;11292.75;-0.55;11570.0;1.89;11530.22;1.54;11660.2;2.69;11570.0;1.89;11310.63;-0.39
2018-01-19 09:00:00;11292.75;SOBE_2.0;11570.0;2.46;11530.22;2.1;11660.2;3.25;11570.0;2.46;11310.63;0.16;11400.0;0.95
2018-01-19 10:00:00;11570.0;CAI_2.0;11530.22;-0.34;11660.2;0.78;11570.0;0.0;11310.63;-2.24;11400.0;-1.47;11551.82;-0.16
2018-01-19 11:00:00;11530.22;CAI_2.0;11660.2;1.13;11570.0;0.35;11310.63;-1.9;11400.0;-1.13;11551.82;0.19;11235.93;-2.55
2018-01-19 12:00:00;11660.2;CAI_2.0;11570.0;-0.77;11310.63;-3.0;11400.0;-2.23;11551.82;-0.93;11235.93;-3.64;11185.1;-4.07
2018-01-19 13:00:00;11570.0;CAI_2.0;11310.63;-2.24;11400.0;-1.47;11551.82;-0.16;11235.93;-2.89;11185.1;-3.33;11160.5;-3.54
2018-01-19 14:00:00;11310.63;SOBE_2.0;11400.0;0.79;11551.82;2.13;11235.93;-0.66;11185.1;-1.11;11160.5;-1.33;11284.63;-0.23
2018-01-19 15:00:00;11400.0;CAI_2.0;11551.82;1.33;11235.93;-1.44;11185.1;-1.89;11160.5;-2.1;11284.63;-1.01;11230.97;-1.48
2018-01-19 16:00:00;11551.82;CAI_2.0;11235.93;-2.73;11185.1;-3.17;11160.5;-3.39;11284.63;-2.31;11230.97;-2.78;11222.28;-2.85
2018-01-19 17:00:00;11235.93;SOBE_2.0;11185.1;-0.45;11160.5;-0.67;11284.63;0.43;11230.97;-0.04;11222.28;-0.12;11474.98;2.13
2018-01-19 18:00:00;11185.1;SOBE_2.0;11160.5;-0.22;11284.63;0.89;11230.97;0.41;11222.28;0.33;11474.98;2.59;11545.78;3.22
2018-01-19 19:00:00;11160.5;SOBE_2.0;11284.63;1.11;11230.97;0.63;11222.28;0.55;11474.98;2.82;11545.78;3.45;11639.94;4.3
2018-01-19 20:00:00;11284.63;SOBE_2.0;11230.97;-0.48;11222.28;-0.55;11474.98;1.69;11545.78;2.31;11639.94;3.15;11690.99;3.6
2018-01-19 21:00:00;11230.97;SOBE_2.0;11222.28;-0.08;11474.98;2.17;11545.78;2.8;11639.94;3.64;11690.99;4.1;11749.93;4.62
2018-01-19 22:00:00;11222.28;SOBE_2.0;11474.98;2.25;11545.78;2.88;11639.94;3.72;11690.99;4.18;11749.93;4.7;12340.0;9.96
2018-01-19 23:00:00;11474.98;SOBE_2.0;11545.78;0.62;11639.94;1.44;11690.99;1.88;11749.93;2.4;12340.0;7.54;12751.01;11.12
2018-01-20 00:00:00;11545.78;SOBE_2.0;11639.94;0.82;11690.99;1.26;11749.93;1.77;12340.0;6.88;12751.01;10.44;12480.0;8.09
2018-01-20 01:00:00;11639.94;SOBE_2.0;11690.99;0.44;11749.93;0.94;12340.0;6.01;12751.01;9.55;12480.0;7.22;12660.98;8.77
2018-01-20 02:00:00;11690.99;SOBE_2.0;11749.93;0.5;12340.0;5.55;12751.01;9.07;12480.0;6.75;12660.98;8.3;12818.0;9.64
2018-01-20 03:00:00;11749.93;SOBE_2.0;12340.0;5.02;12751.01;8.52;12480.0;6.21;12660.98;7.75;12818.0;9.09;12554.55;6.85
2018-01-20 04:00:00;12340.0;SOBE_2.0;12751.01;3.33;12480.0;1.13;12660.98;2.6;12818.0;3.87;12554.55;1.74;12585.96;1.99
2018-01-20 05:00:00;12751.01;CAI_2.0;12480.0;-2.13;12660.98;-0.71;12818.0;0.53;12554.55;-1.54;12585.96;-1.29;12320.01;-3.38
2018-01-20 06:00:00;12480.0;SOBE_2.0;12660.98;1.45;12818.0;2.71;12554.55;0.6;12585.96;0.85;12320.01;-1.28;12474.95;-0.04
2018-01-20 07:00:00;12660.98;CAI_2.0;12818.0;1.24;12554.55;-0.84;12585.96;-0.59;12320.01;-2.69;12474.95;-1.47;12451.06;-1.66
2018-01-20 08:00:00;12818.0;CAI_2.0;12554.55;-2.06;12585.96;-1.81;12320.01;-3.89;12474.95;-2.68;12451.06;-2.86;12600.04;-1.7
2018-01-20 10:00:00;12585.96;CAI_2.0;12320.01;-2.11;12474.95;-0.88;12451.06;-1.07;12600.04;0.11;12539.05;-0.37;12889.0;2.41
2018-01-20 11:00:00;12320.01;SOBE_2.0;12474.95;1.26;12451.06;1.06;12600.04;2.27;12539.05;1.78;12889.0;4.62;12850.0;4.3
2018-01-20 12:00:00;12474.95;SOBE_2.0;12451.06;-0.19;12600.04;1.0;12539.05;0.51;12889.0;3.32;12850.0;3.01;13035.0;4.49
2018-01-20 13:00:00;12451.06;SOBE_2.0;12600.04;1.2;12539.05;0.71;12889.0;3.52;12850.0;3.2;13035.0;4.69;12770.02;2.56
2018-01-20 14:00:00;12600.04;SOBE_2.0;12539.05;-0.48;12889.0;2.29;12850.0;1.98;13035.0;3.45;12770.02;1.35;12784.81;1.47
2018-01-20 15:00:00;12539.05;SOBE_2.0;12889.0;2.79;12850.0;2.48;13035.0;3.96;12770.02;1.84;12784.81;1.96;12875.0;2.68
2018-01-20 18:00:00;13035.0;CAI_2.0;12770.02;-2.03;12784.81;-1.92;12875.0;-1.23;12842.9;-1.47;12799.94;-1.8;12205.0;-6.37
2018-01-20 19:00:00;12770.02;CAI_2.0;12784.81;0.12;12875.0;0.82;12842.9;0.57;12799.94;0.23;12205.0;-4.42;12508.95;-2.04
2018-01-20 20:00:00;12784.81;CAI_2.0;12875.0;0.71;12842.9;0.45;12799.94;0.12;12205.0;-4.54;12508.95;-2.16;12499.96;-2.23
2018-01-20 21:00:00;12875.0;CAI_2.0;12842.9;-0.25;12799.94;-0.58;12205.0;-5.2;12508.95;-2.84;12499.96;-2.91;12400.0;-3.69
2018-01-20 22:00:00;12842.9;CAI_2.0;12799.94;-0.33;12205.0;-4.97;12508.95;-2.6;12499.96;-2.67;12400.0;-3.45;12010.0;-6.49
2018-01-20 23:00:00;12799.94;CAI_2.0;12205.0;-4.65;12508.95;-2.27;12499.96;-2.34;12400.0;-3.12;12010.0;-6.17;11938.14;-6.73
2018-01-21 00:00:00;12205.0;CAI_2.0;12508.95;2.49;12499.96;2.42;12400.0;1.6;12010.0;-1.6;11938.14;-2.19;11826.99;-3.1
2018-01-21 01:00:00;12508.95;CAI_2.0;12499.96;-0.07;12400.0;-0.87;12010.0;-3.99;11938.14;-4.56;11826.99;-5.45;11701.14;-6.46
2018-01-21 02:00:00;12499.96;CAI_2.0;12400.0;-0.8;12010.0;-3.92;11938.14;-4.49;11826.99;-5.38;11701.14;-6.39;11780.0;-5.76
2018-01-21 03:00:00;12400.0;CAI_2.0;12010.0;-3.15;11938.14;-3.72;11826.99;-4.62;11701.14;-5.64;11780.0;-5.0;11633.23;-6.18
2018-01-21 04:00:00;12010.0;CAI_2.0;11938.14;-0.6;11826.99;-1.52;11701.14;-2.57;11780.0;-1.92;11633.23;-3.14;11759.51;-2.09
2018-01-21 05:00:00;11938.14;CAI_2.0;11826.99;-0.93;11701.14;-1.99;11780.0;-1.32;11633.23;-2.55;11759.51;-1.5;12194.18;2.14
2018-01-21 06:00:00;11826.99;SOBE_2.0;11701.14;-1.06;11780.0;-0.4;11633.23;-1.64;11759.51;-0.57;12194.18;3.1;11930.01;0.87
2018-01-21 07:00:00;11701.14;SOBE_2.0;11780.0;0.67;11633.23;-0.58;11759.51;0.5;12194.18;4.21;11930.01;1.96;11995.96;2.52
2018-01-21 08:00:00;11780.0;SOBE_2.0;11633.23;-1.25;11759.51;-0.17;12194.18;3.52;11930.01;1.27;11995.96;1.83;11679.95;-0.85
2018-01-21 09:00:00;11633.23;SOBE_2.0;11759.51;1.09;12194.18;4.82;11930.01;2.55;11995.96;3.12;11679.95;0.4;11412.0;-1.9
2018-01-21 10:00:00;11759.51;CAI_2.0;12194.18;3.7;11930.01;1.45;11995.96;2.01;11679.95;-0.68;11412.0;-2.96;11180.0;-4.93
2018-01-21 11:00:00;12194.18;CAI_2.0;11930.01;-2.17;11995.96;-1.63;11679.95;-4.22;11412.0;-6.41;11180.0;-8.32;11311.43;-7.24
2018-01-21 12:00:00;11930.01;CAI_2.0;11995.96;0.55;11679.95;-2.1;11412.0;-4.34;11180.0;-6.29;11311.43;-5.19;11344.57;-4.91
2018-01-21 13:00:00;11995.96;CAI_2.0;11679.95;-2.63;11412.0;-4.87;11180.0;-6.8;11311.43;-5.71;11344.57;-5.43;11356.99;-5.33
2018-01-21 14:00:00;11679.95;CAI_2.0;11412.0;-2.29;11180.0;-4.28;11311.43;-3.16;11344.57;-2.87;11356.99;-2.77;11029.96;-5.57
2018-01-21 15:00:00;11412.0;CAI_2.0;11180.0;-2.03;11311.43;-0.88;11344.57;-0.59;11356.99;-0.48;11029.96;-3.35;11238.99;-1.52
2018-01-21 17:00:00;11311.43;CAI_2.0;11344.57;0.29;11356.99;0.4;11029.96;-2.49;11238.99;-0.64;11129.53;-1.61;11530.0;1.93
2018-01-21 18:00:00;11344.57;CAI_2.0;11356.99;0.11;11029.96;-2.77;11238.99;-0.93;11129.53;-1.9;11530.0;1.63;11750.11;3.57
2018-01-21 19:00:00;11356.99;CAI_2.0;11029.96;-2.88;11238.99;-1.04;11129.53;-2.0;11530.0;1.52;11750.11;3.46;11370.38;0.12
2018-01-21 20:00:00;11029.96;SOBE_2.0;11238.99;1.9;11129.53;0.9;11530.0;4.53;11750.11;6.53;11370.38;3.09;11521.85;4.46
2018-01-21 21:00:00;11238.99;SOBE_2.0;11129.53;-0.97;11530.0;2.59;11750.11;4.55;11370.38;1.17;11521.85;2.52;11502.93;2.35
2018-01-21 22:00:00;11129.53;SOBE_2.0;11530.0;3.6;11750.11;5.58;11370.38;2.16;11521.85;3.53;11502.93;3.36;11599.91;4.23
2018-01-22 00:00:00;11750.11;CAI_2.0;11370.38;-3.23;11521.85;-1.94;11502.93;-2.1;11599.91;-1.28;11470.0;-2.38;11633.4;-0.99
2018-01-22 01:00:00;11370.38;SOBE_2.0;11521.85;1.33;11502.93;1.17;11599.91;2.02;11470.0;0.88;11633.4;2.31;11743.97;3.29
2018-01-22 03:00:00;11502.93;SOBE_2.0;11599.91;0.84;11470.0;-0.29;11633.4;1.13;11743.97;2.1;11751.15;2.16;11767.0;2.3
2018-01-22 05:00:00;11470.0;CAI_2.0;11633.4;1.42;11743.97;2.39;11751.15;2.45;11767.0;2.59;11747.0;2.41;11240.0;-2.01
2018-01-22 06:00:00;11633.4;CAI_2.0;11743.97;0.95;11751.15;1.01;11767.0;1.15;11747.0;0.98;11240.0;-3.38;11285.08;-2.99
2018-01-22 07:00:00;11743.97;CAI_2.0;11751.15;0.06;11767.0;0.2;11747.0;0.03;11240.0;-4.29;11285.08;-3.91;10519.97;-10.42
2018-01-22 08:00:00;11751.15;CAI_2.0;11767.0;0.13;11747.0;-0.04;11240.0;-4.35;11285.08;-3.97;10519.97;-10.48;10612.01;-9.69
2018-01-22 09:00:00;11767.0;CAI_2.0;11747.0;-0.17;11240.0;-4.48;11285.08;-4.1;10519.97;-10.6;10612.01;-9.82;10330.0;-12.21
2018-01-22 10:00:00;11747.0;CAI_2.0;11240.0;-4.32;11285.08;-3.93;10519.97;-10.45;10612.01;-9.66;10330.0;-12.06;10466.73;-10.9
2018-01-22 11:00:00;11240.0;CAI_2.0;11285.08;0.4;10519.97;-6.41;10612.01;-5.59;10330.0;-8.1;10466.73;-6.88;10540.0;-6.23
2018-01-22 12:00:00;11285.08;CAI_2.0;10519.97;-6.78;10612.01;-5.96;10330.0;-8.46;10466.73;-7.25;10540.0;-6.6;10399.81;-7.84
2018-01-22 14:00:00;10612.01;CAI_2.0;10330.0;-2.66;10466.73;-1.37;10540.0;-0.68;10399.81;-2.0;10540.71;-0.67;10349.93;-2.47
2018-01-22 15:00:00;10330.0;SOBE_2.0;10466.73;1.32;10540.0;2.03;10399.81;0.68;10540.71;2.04;10349.93;0.19;10305.61;-0.24
2018-01-22 17:00:00;10540.0;CAI_2.0;10399.81;-1.33;10540.71;0.01;10349.93;-1.8;10305.61;-2.22;10645.0;1.0;10760.05;2.09
2018-01-22 18:00:00;10399.81;SOBE_2.0;10540.71;1.35;10349.93;-0.48;10305.61;-0.91;10645.0;2.36;10760.05;3.46;10748.11;3.35
2018-01-22 19:00:00;10540.71;CAI_2.0;10349.93;-1.81;10305.61;-2.23;10645.0;0.99;10760.05;2.08;10748.11;1.97;10567.9;0.26
2018-01-22 20:00:00;10349.93;SOBE_2.0;10305.61;-0.43;10645.0;2.85;10760.05;3.96;10748.11;3.85;10567.9;2.11;10716.96;3.55
2018-01-22 21:00:00;10305.61;SOBE_2.0;10645.0;3.29;10760.05;4.41;10748.11;4.29;10567.9;2.55;10716.96;3.99;10835.0;5.14
2018-01-22 23:00:00;10760.05;CAI_2.0;10748.11;-0.11;10567.9;-1.79;10716.96;-0.4;10835.0;0.7;10557.0;-1.89;10363.27;-3.69
2018-01-23 00:00:00;10748.11;CAI_2.0;10567.9;-1.68;10716.96;-0.29;10835.0;0.81;10557.0;-1.78;10363.27;-3.58;10299.99;-4.17
2018-01-23 01:00:00;10567.9;CAI_2.0;10716.96;1.41;10835.0;2.53;10557.0;-0.1;10363.27;-1.94;10299.99;-2.54;10250.0;-3.01
2018-01-23 02:00:00;10716.96;CAI_2.0;10835.0;1.1;10557.0;-1.49;10363.27;-3.3;10299.99;-3.89;10250.0;-4.36;10533.01;-1.72
2018-01-23 03:00:00;10835.0;CAI_2.0;10557.0;-2.57;10363.27;-4.35;10299.99;-4.94;10250.0;-5.4;10533.01;-2.79;10373.02;-4.26
2018-01-23 04:00:00;10557.0;CAI_2.0;10363.27;-1.84;10299.99;-2.43;10250.0;-2.91;10533.01;-0.23;10373.02;-1.74;10291.24;-2.52
2018-01-23 05:00:00;10363.27;CAI_2.0;10299.99;-0.61;10250.0;-1.09;10533.01;1.64;10373.02;0.09;10291.24;-0.7;10143.1;-2.12
2018-01-23 06:00:00;10299.99;SOBE_2.0;10250.0;-0.49;10533.01;2.26;10373.02;0.71;10291.24;-0.08;10143.1;-1.52;10185.0;-1.12
2018-01-23 07:00:00;10250.0;SOBE_2.0;10533.01;2.76;10373.02;1.2;10291.24;0.4;10143.1;-1.04;10185.0;-0.63;10300.13;0.49
2018-01-23 08:00:00;10533.01;CAI_2.0;10373.02;-1.52;10291.24;-2.3;10143.1;-3.7;10185.0;-3.3;10300.13;-2.21;10459.55;-0.7
2018-01-23 09:00:00;10373.02;CAI_2.0;10291.24;-0.79;10143.1;-2.22;10185.0;-1.81;10300.13;-0.7;10459.55;0.83;10750.0;3.63
2018-01-23 10:00:00;10291.24;SOBE_2.0;10143.1;-1.44;10185.0;-1.03;10300.13;0.09;10459.55;1.64;10750.0;4.46;11334.96;10.14
2018-01-23 11:00:00;10143.1;SOBE_2.0;10185.0;0.41;10300.13;1.55;10459.55;3.12;10750.0;5.98;11334.96;11.75;11129.62;9.73
2018-01-23 12:00:00;10185.0;SOBE_2.0;10300.13;1.13;10459.55;2.7;10750.0;5.55;11334.96;11.29;11129.62;9.27;11200.0;9.97
2018-01-23 13:00:00;10300.13;SOBE_2.0;10459.55;1.55;10750.0;4.37;11334.96;10.05;11129.62;8.05;11200.0;8.74;10952.98;6.34
2018-01-23 14:00:00;10459.55;SOBE_2.0;10750.0;2.78;11334.96;8.37;11129.62;6.41;11200.0;7.08;10952.98;4.72;11100.33;6.13
2018-01-23 15:00:00;10750.0;SOBE_2.0;11334.96;5.44;11129.62;3.53;11200.0;4.19;10952.98;1.89;11100.33;3.26;10980.35;2.14
2018-01-23 16:00:00;11334.96;CAI_2.0;11129.62;-1.81;11200.0;-1.19;10952.98;-3.37;11100.33;-2.07;10980.35;-3.13;11034.42;-2.65
2018-01-23 17:00:00;11129.62;CAI_2.0;11200.0;0.63;10952.98;-1.59;11100.33;-0.26;10980.35;-1.34;11034.42;-0.86;10799.18;-2.97
2018-01-23 18:00:00;11200.0;CAI_2.0;10952.98;-2.21;11100.33;-0.89;10980.35;-1.96;11034.42;-1.48;10799.18;-3.58;10579.61;-5.54
2018-01-23 19:00:00;10952.98;CAI_2.0;11100.33;1.35;10980.35;0.25;11034.42;0.74;10799.18;-1.4;10579.61;-3.41;10563.85;-3.55
2018-01-23 20:00:00;11100.33;CAI_2.0;10980.35;-1.08;11034.42;-0.59;10799.18;-2.71;10579.61;-4.69;10563.85;-4.83;10715.19;-3.47
2018-01-23 21:00:00;10980.35;CAI_2.0;11034.42;0.49;10799.18;-1.65;10579.61;-3.65;10563.85;-3.79;10715.19;-2.41;10820.32;-1.46
2018-01-23 22:00:00;11034.42;CAI_2.0;10799.18;-2.13;10579.61;-4.12;10563.85;-4.26;10715.19;-2.89;10820.32;-1.94;10612.1;-3.83
2018-01-23 23:00:00;10799.18;CAI_2.0;10579.61;-2.03;10563.85;-2.18;10715.19;-0.78;10820.32;0.2;10612.1;-1.73;10640.98;-1.46
2018-01-24 00:00:00;10579.61;SOBE_2.0;10563.85;-0.15;10715.19;1.28;10820.32;2.28;10612.1;0.31;10640.98;0.58;10923.99;3.26
2018-01-24 01:00:00;10563.85;SOBE_2.0;10715.19;1.43;10820.32;2.43;10612.1;0.46;10640.98;0.73;10923.99;3.41;10956.0;3.71
2018-01-24 02:00:00;10715.19;SOBE_2.0;10820.32;0.98;10612.1;-0.96;10640.98;-0.69;10923.99;1.95;10956.0;2.25;10875.39;1.5
2018-01-24 04:00:00;10612.1;SOBE_2.0;10640.98;0.27;10923.99;2.94;10956.0;3.24;10875.39;2.48;10990.19;3.56;11020.0;3.84
2018-01-24 05:00:00;10640.98;SOBE_2.0;10923.99;2.66;10956.0;2.96;10875.39;2.2;10990.19;3.28;11020.0;3.56;11111.0;4.42
2018-01-24 06:00:00;10923.99;SOBE_2.0;10956.0;0.29;10875.39;-0.44;10990.19;0.61;11020.0;0.88;11111.0;1.71;11316.38;3.59
2018-01-24 07:00:00;10956.0;SOBE_2.0;10875.39;-0.74;10990.19;0.31;11020.0;0.58;11111.0;1.41;11316.38;3.29;11333.77;3.45
2018-01-24 08:00:00;10875.39;SOBE_2.0;10990.19;1.06;11020.0;1.33;11111.0;2.17;11316.38;4.05;11333.77;4.21;11280.0;3.72
2018-01-24 09:00:00;10990.19;SOBE_2.0;11020.0;0.27;11111.0;1.1;11316.38;2.97;11333.77;3.13;11280.0;2.64;11070.09;0.73
2018-01-24 10:00:00;11020.0;SOBE_2.0;11111.0;0.83;11316.38;2.69;11333.77;2.85;11280.0;2.36;11070.09;0.45;11089.0;0.63
2018-01-24 11:00:00;11111.0;SOBE_2.0;11316.38;1.85;11333.77;2.0;11280.0;1.52;11070.09;-0.37;11089.0;-0.2;11124.97;0.13
2018-01-24 12:00:00;11316.38;CAI_2.0;11333.77;0.15;11280.0;-0.32;11070.09;-2.18;11089.0;-2.01;11124.97;-1.69;11069.09;-2.19
2018-01-24 13:00:00;11333.77;CAI_2.0;11280.0;-0.47;11070.09;-2.33;11089.0;-2.16;11124.97;-1.84;11069.09;-2.34;11235.28;-0.87
2018-01-24 17:00:00;11124.97;SOBE_2.0;11069.09;-0.5;11235.28;0.99;11190.05;0.58;11241.11;1.04;11085.0;-0.36;11349.99;2.02
2018-01-24 18:00:00;11069.09;SOBE_2.0;11235.28;1.5;11190.05;1.09;11241.11;1.55;11085.0;0.14;11349.99;2.54;11297.94;2.07
2018-01-24 20:00:00;11190.05;SOBE_2.0;11241.11;0.46;11085.0;-0.94;11349.99;1.43;11297.94;0.96;11359.69;1.52;11552.65;3.24
2018-01-24 21:00:00;11241.11;SOBE_2.0;11085.0;-1.39;11349.99;0.97;11297.94;0.51;11359.69;1.05;11552.65;2.77;11688.5;3.98
2018-01-24 22:00:00;11085.0;SOBE_2.0;11349.99;2.39;11297.94;1.92;11359.69;2.48;11552.65;4.22;11688.5;5.44;11539.98;4.1
2018-01-24 23:00:00;11349.99;SOBE_2.0;11297.94;-0.46;11359.69;0.09;11552.65;1.79;11688.5;2.98;11539.98;1.67;11624.99;2.42
2018-01-25 00:00:00;11297.94;SOBE_2.0;11359.69;0.55;11552.65;2.25;11688.5;3.46;11539.98;2.14;11624.99;2.89;11504.0;1.82
2018-01-25 01:00:00;11359.69;SOBE_2.0;11552.65;1.7;11688.5;2.89;11539.98;1.59;11624.99;2.34;11504.0;1.27;11460.0;0.88
2018-01-25 02:00:00;11552.65;CAI_2.0;11688.5;1.18;11539.98;-0.11;11624.99;0.63;11504.0;-0.42;11460.0;-0.8;11275.0;-2.4
2018-01-25 03:00:00;11688.5;CAI_2.0;11539.98;-1.27;11624.99;-0.54;11504.0;-1.58;11460.0;-1.95;11275.0;-3.54;11373.03;-2.7
2018-01-25 04:00:00;11539.98;CAI_2.0;11624.99;0.74;11504.0;-0.31;11460.0;-0.69;11275.0;-2.3;11373.03;-1.45;11369.56;-1.48
2018-01-25 05:00:00;11624.99;CAI_2.0;11504.0;-1.04;11460.0;-1.42;11275.0;-3.01;11373.03;-2.17;11369.56;-2.2;11215.0;-3.53
2018-01-25 06:00:00;11504.0;CAI_2.0;11460.0;-0.38;11275.0;-1.99;11373.03;-1.14;11369.56;-1.17;11215.0;-2.51;11065.0;-3.82
2018-01-25 07:00:00;11460.0;CAI_2.0;11275.0;-1.61;11373.03;-0.76;11369.56;-0.79;11215.0;-2.14;11065.0;-3.45;11252.35;-1.81
2018-01-25 09:00:00;11373.03;CAI_2.0;11369.56;-0.03;11215.0;-1.39;11065.0;-2.71;11252.35;-1.06;11208.95;-1.44;10999.0;-3.29
2018-01-25 10:00:00;11369.56;CAI_2.0;11215.0;-1.36;11065.0;-2.68;11252.35;-1.03;11208.95;-1.41;10999.0;-3.26;10960.01;-3.6
2018-01-25 11:00:00;11215.0;CAI_2.0;11065.0;-1.34;11252.35;0.33;11208.95;-0.05;10999.0;-1.93;10960.01;-2.27;11056.0;-1.42
