model_name;data;symbol;estimator;train_size;start_train_date;start_test_date;numeric_features;regression_times;regression_features;times_regression_profit_and_loss;stop_loss;fold;saldo_inicial;saldo_final;parametros;use-all-data-to-train;no-tune
BTCUSDT_knn_SL_1.5_RT_0_RPL_24_199;2023-09-16 19:03:33;BTCUSDT;knn;0.7;2017-08-17;2023-06-01 00:00:00;['close', 'high', 'low', 'volume', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'rsi'];0;['open', 'high', 'low', 'volume', 'close'];24;1.5;3;100.0;64.18;['-train-model', '-calc-rsi', '-no-tune', '-start-train-date=2010-01-01', '-start-test-date=2023-06-01', '-fold=3', '-n-jobs=20', '-symbol=BTCUSDT', '-estimator=knn', '-stop-loss=1.5', '-regression-profit-and-loss=24', '-numeric-features=close,high,low,volume,quote_asset_volume,taker_buy_base_asset_volume', '-regression-times=0'];False;True
BTCUSDT_knn_SL_1.5_RT_0_RPL_24_129;2023-09-16 18:54:04;BTCUSDT;knn;0.7;2017-08-17;2023-06-01 00:00:00;['close', 'high', 'low', 'volume', 'quote_asset_volume', 'rsi'];0;['open', 'high', 'low', 'volume', 'close'];24;1.5;3;100.0;64.18;['-train-model', '-calc-rsi', '-no-tune', '-start-train-date=2010-01-01', '-start-test-date=2023-06-01', '-fold=3', '-n-jobs=20', '-symbol=BTCUSDT', '-estimator=knn', '-stop-loss=1.5', '-regression-profit-and-loss=24', '-numeric-features=close,high,low,volume,quote_asset_volume', '-regression-times=0'];False;True
BTCUSDT_knn_SL_1.5_RT_0_RPL_24_60;2023-09-16 18:43:58;BTCUSDT;knn;0.7;2017-08-17;2023-06-01 00:00:00;['close', 'high', 'low', 'quote_asset_volume', 'rsi'];0;['open', 'high', 'low', 'volume', 'close'];24;1.5;3;100.0;64.18;['-train-model', '-calc-rsi', '-no-tune', '-start-train-date=2010-01-01', '-start-test-date=2023-06-01', '-fold=3', '-n-jobs=20', '-symbol=BTCUSDT', '-estimator=knn', '-stop-loss=1.5', '-regression-profit-and-loss=24', '-numeric-features=close,high,low,quote_asset_volume', '-regression-times=0'];False;True
BTCUSDT_knn_SL_1.5_RT_0_RPL_24_133;2023-09-16 18:54:39;BTCUSDT;knn;0.7;2017-08-17;2023-06-01 00:00:00;['close', 'high', 'low', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'rsi'];0;['open', 'high', 'low', 'volume', 'close'];24;1.5;3;100.0;64.18;['-train-model', '-calc-rsi', '-no-tune', '-start-train-date=2010-01-01', '-start-test-date=2023-06-01', '-fold=3', '-n-jobs=20', '-symbol=BTCUSDT', '-estimator=knn', '-stop-loss=1.5', '-regression-profit-and-loss=24', '-numeric-features=close,high,low,quote_asset_volume,taker_buy_base_asset_volume', '-regression-times=0'];False;True
BTCUSDT_knn_SL_1.5_RT_0_RPL_24_40;2023-09-16 18:41:03;BTCUSDT;knn;0.7;2017-08-17;2023-06-01 00:00:00;['close', 'open', 'high', 'quote_asset_volume', 'rsi'];0;['open', 'high', 'low', 'volume', 'close'];24;1.5;3;100.0;64.18;['-train-model', '-calc-rsi', '-no-tune', '-start-train-date=2010-01-01', '-start-test-date=2023-06-01', '-fold=3', '-n-jobs=20', '-symbol=BTCUSDT', '-estimator=knn', '-stop-loss=1.5', '-regression-profit-and-loss=24', '-numeric-features=close,open,high,quote_asset_volume', '-regression-times=0'];False;True
BTCUSDT_knn_SL_1.5_RT_0_RPL_24_103;2023-09-16 18:50:15;BTCUSDT;knn;0.7;2017-08-17;2023-06-01 00:00:00;['close', 'open', 'high', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'rsi'];0;['open', 'high', 'low', 'volume', 'close'];24;1.5;3;100.0;64.18;['-train-model', '-calc-rsi', '-no-tune', '-start-train-date=2010-01-01', '-start-test-date=2023-06-01', '-fold=3', '-n-jobs=20', '-symbol=BTCUSDT', '-estimator=knn', '-stop-loss=1.5', '-regression-profit-and-loss=24', '-numeric-features=close,open,high,quote_asset_volume,taker_buy_base_asset_volume', '-regression-times=0'];False;True
BTCUSDT_knn_SL_1.5_RT_0_RPL_24_113;2023-09-16 18:51:43;BTCUSDT;knn;0.7;2017-08-17;2023-06-01 00:00:00;['close', 'open', 'low', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'rsi'];0;['open', 'high', 'low', 'volume', 'close'];24;1.5;3;100.0;64.26;['-train-model', '-calc-rsi', '-no-tune', '-start-train-date=2010-01-01', '-start-test-date=2023-06-01', '-fold=3', '-n-jobs=20', '-symbol=BTCUSDT', '-estimator=knn', '-stop-loss=1.5', '-regression-profit-and-loss=24', '-numeric-features=close,open,low,quote_asset_volume,taker_buy_base_asset_volume', '-regression-times=0'];False;True
BTCUSDT_knn_SL_1.5_RT_0_RPL_24_109;2023-09-16 18:51:08;BTCUSDT;knn;0.7;2017-08-17;2023-06-01 00:00:00;['close', 'open', 'low', 'volume', 'quote_asset_volume', 'rsi'];0;['open', 'high', 'low', 'volume', 'close'];24;1.5;3;100.0;64.26;['-train-model', '-calc-rsi', '-no-tune', '-start-train-date=2010-01-01', '-start-test-date=2023-06-01', '-fold=3', '-n-jobs=20', '-symbol=BTCUSDT', '-estimator=knn', '-stop-loss=1.5', '-regression-profit-and-loss=24', '-numeric-features=close,open,low,volume,quote_asset_volume', '-regression-times=0'];False;True
BTCUSDT_knn_SL_1.5_RT_0_RPL_24_45;2023-09-16 18:41:46;BTCUSDT;knn;0.7;2017-08-17;2023-06-01 00:00:00;['close', 'open', 'low', 'quote_asset_volume', 'rsi'];0;['open', 'high', 'low', 'volume', 'close'];24;1.5;3;100.0;64.26;['-train-model', '-calc-rsi', '-no-tune', '-start-train-date=2010-01-01', '-start-test-date=2023-06-01', '-fold=3', '-n-jobs=20', '-symbol=BTCUSDT', '-estimator=knn', '-stop-loss=1.5', '-regression-profit-and-loss=24', '-numeric-features=close,open,low,quote_asset_volume', '-regression-times=0'];False;True
BTCUSDT_knn_SL_1.5_RT_0_RPL_24_184;2023-09-16 19:01:37;BTCUSDT;knn;0.7;2017-08-17;2023-06-01 00:00:00;['close', 'open', 'low', 'volume', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'rsi'];0;['open', 'high', 'low', 'volume', 'close'];24;1.5;3;100.0;64.26;['-train-model', '-calc-rsi', '-no-tune', '-start-train-date=2010-01-01', '-start-test-date=2023-06-01', '-fold=3', '-n-jobs=20', '-symbol=BTCUSDT', '-estimator=knn', '-stop-loss=1.5', '-regression-profit-and-loss=24', '-numeric-features=close,open,low,volume,quote_asset_volume,taker_buy_base_asset_volume', '-regression-times=0'];False;True
